ssvid,lon,lat,timestamp
123456789,-70.67846,-20.210985,2020-01-01 14:53:27.000000 UTC
123456789,-70.678496666666661,-20.210953333333332,2020-01-01 14:54:27.000000 UTC
123456789,-70.678448333333336,-20.210603333333331,2020-01-01 15:00:01.000000 UTC
123456789,-70.678411666666676,-20.210533333333334,2020-01-01 15:01:22.000000 UTC
123456789,-70.678445,-20.210488333333334,2020-01-01 15:02:01.000000 UTC
123456789,-70.67838,-20.210313333333332,2020-01-01 15:03:21.000000 UTC
123456789,-70.678256666666655,-20.2102,2020-01-01 15:04:15.000000 UTC
123456789,-70.677916666666675,-20.210083333333333,2020-01-01 15:06:41.000000 UTC
123456789,-70.67783,-20.210055,2020-01-01 15:07:20.000000 UTC
123456789,-70.677583333333331,-20.210044999999997,2020-01-01 15:09:21.000000 UTC
123456789,-70.677495,-20.210044999999997,2020-01-01 15:10:31.000000 UTC
123456789,-70.67725,-20.210265,2020-01-01 15:12:46.000000 UTC
123456789,-70.677096666666657,-20.210403333333332,2020-01-01 15:13:57.000000 UTC
123456789,-70.67737000000001,-20.210433333333334,2020-01-01 15:19:17.000000 UTC
123456789,-70.677333333333337,-20.210218333333334,2020-01-01 15:20:08.000000 UTC
123456789,-70.67701000000001,-20.21006,2020-01-01 15:21:47.000000 UTC
123456789,-70.676774999999992,-20.21031,2020-01-01 15:24:39.000000 UTC
123456789,-70.676989999999989,-20.210203333333332,2020-01-01 15:28:10.000000 UTC
123456789,-70.67704,-20.210151666666665,2020-01-01 15:29:08.000000 UTC
123456789,-70.677205,-20.210373333333333,2020-01-01 15:33:27.000000 UTC
123456789,-70.677025,-20.210493333333332,2020-01-01 15:34:38.000000 UTC
123456789,-70.676933333333338,-20.210558333333331,2020-01-01 15:35:28.000000 UTC
123456789,-70.676703333333336,-20.210628333333332,2020-01-01 15:36:39.000000 UTC
123456789,-70.676561666666672,-20.210691666666666,2020-01-01 15:37:19.000000 UTC
123456789,-70.674974999999989,-20.214195,2020-01-01 15:58:00.000000 UTC
123456789,-70.67458666666667,-20.213878333333334,2020-01-01 16:01:49.000000 UTC
123456789,-70.672988333333322,-20.212663333333335,2020-01-01 16:09:46.000000 UTC
123456789,-70.67243,-20.212325,2020-01-01 16:13:08.000000 UTC
123456789,-70.672293333333329,-20.212261666666667,2020-01-01 16:14:09.000000 UTC
123456789,-70.601245,-20.213716666666667,2020-01-01 16:43:11.000000 UTC
123456789,-70.596309999999988,-20.213583333333336,2020-01-01 16:44:32.000000 UTC
123456789,-70.591426666666663,-20.21345,2020-01-01 16:45:52.000000 UTC
123456789,-70.590153333333333,-20.213408333333334,2020-01-01 16:46:13.000000 UTC
123456789,-70.570143333333334,-20.212758333333333,2020-01-01 16:51:42.000000 UTC
123456789,-70.55684,-20.212388333333333,2020-01-01 16:55:17.000000 UTC
123456789,-70.501621666666679,-20.211026666666665,2020-01-01 17:10:19.000000 UTC
123456789,-70.446688333333341,-20.209983333333334,2020-01-01 17:24:57.000000 UTC
123456789,-70.446123333333333,-20.20999,2020-01-01 17:25:06.000000 UTC
123456789,-70.439846666666668,-20.209883333333334,2020-01-01 17:26:46.000000 UTC
123456789,-70.438586666666666,-20.209843333333332,2020-01-01 17:27:06.000000 UTC
123456789,-70.425964999999991,-20.209715000000003,2020-01-01 17:30:26.000000 UTC
123456789,-70.38769,-20.209263333333336,2020-01-01 17:40:39.000000 UTC
123456789,-70.38212,-20.209148333333335,2020-01-01 17:42:08.000000 UTC
123456789,-70.365635000000012,-20.208955,2020-01-01 17:46:36.000000 UTC
123456789,-70.34609,-20.20871,2020-01-01 17:51:56.000000 UTC
123456789,-70.334483333333338,-20.207905,2020-01-01 17:55:08.000000 UTC
123456789,-70.330846666666673,-20.207485,2020-01-01 17:56:07.000000 UTC
123456789,-70.323546666666672,-20.20672,2020-01-01 17:58:10.000000 UTC
123456789,-70.320506666666674,-20.206373333333332,2020-01-01 17:59:00.000000 UTC
123456789,-70.313893333333326,-20.2056,2020-01-01 18:00:50.000000 UTC
123456789,-70.312053333333338,-20.20536,2020-01-01 18:01:20.000000 UTC
123456789,-70.308403333333345,-20.204916666666669,2020-01-01 18:02:18.000000 UTC
123456789,-70.30544,-20.204586666666668,2020-01-01 18:03:10.000000 UTC
123456789,-70.294591666666662,-20.203308333333332,2020-01-01 18:06:07.000000 UTC
123456789,-70.290918333333337,-20.202856666666666,2020-01-01 18:07:04.000000 UTC
123456789,-70.28619,-20.202285,2020-01-01 18:08:21.000000 UTC
123456789,-70.276826666666665,-20.201214999999998,2020-01-01 18:10:54.000000 UTC
123456789,-70.2829,-20.201941666666666,2020-01-01 18:13:14.000000 UTC
123456789,-70.262736666666655,-20.199456666666666,2020-01-01 18:14:45.000000 UTC
123456789,-70.256641666666667,-20.198651666666667,2020-01-01 18:16:27.000000 UTC
123456789,-70.254248333333337,-20.198321666666669,2020-01-01 18:17:04.000000 UTC
123456789,-70.25056,-20.197843333333331,2020-01-01 18:18:03.000000 UTC
123456789,-70.246888333333331,-20.197335,2020-01-01 18:19:04.000000 UTC
123456789,-70.240725000000012,-20.196505,2020-01-01 18:20:43.896000 UTC
123456789,-70.23951000000001,-20.196353333333331,2020-01-01 18:21:04.349000 UTC
123456789,-70.235803333333322,-20.195838333333331,2020-01-01 18:22:04.349000 UTC
123456789,-70.232125,-20.195331666666668,2020-01-01 18:23:06.000000 UTC
123456789,-70.227175,-20.194628333333334,2020-01-01 18:24:26.000000 UTC
123456789,-70.224066666666673,-20.194201666666668,2020-01-01 18:25:15.000000 UTC
123456789,-70.220983333333336,-20.193755,2020-01-01 18:26:05.000000 UTC
123456789,-70.216155,-20.193063333333335,2020-01-01 18:27:28.000000 UTC
123456789,-70.211675,-20.19245,2020-01-01 18:28:36.000000 UTC
123456789,-70.201296666666664,-20.19103,2020-01-01 18:31:28.000000 UTC
123456789,-70.195053333333334,-20.190521666666665,2020-01-01 18:33:04.000000 UTC
123456789,-70.181473333333329,-20.19052,2020-01-01 18:36:48.000000 UTC
123456789,-70.166313333333335,-20.192556666666668,2020-01-01 18:40:58.000000 UTC
123456789,-70.157628333333335,-20.1952,2020-01-01 18:43:44.000000 UTC
123456789,-70.150406666666669,-20.197841666666665,2020-01-01 18:46:57.000000 UTC
123456789,-70.147811666666669,-20.198406666666667,2020-01-01 18:48:05.000000 UTC
123456789,-70.14494333333333,-20.199131666666666,2020-01-01 18:54:14.000000 UTC
123456789,-70.144433333333339,-20.200041666666667,2020-01-01 18:56:06.000000 UTC
123456789,-70.145238333333339,-20.200835,2020-01-01 18:57:27.000000 UTC
123456789,-70.145023333333327,-20.200951666666665,2020-01-01 18:59:36.000000 UTC
123456789,-70.14507,-20.200948333333333,2020-01-01 19:01:05.000000 UTC
123456789,-70.145003333333335,-20.200925,2020-01-01 19:02:44.000000 UTC
123456789,-70.14497,-20.20092,2020-01-01 19:04:34.000000 UTC
123456789,-70.144998333333334,-20.200903333333333,2020-01-01 19:05:03.000000 UTC
123456789,-70.145011666666676,-20.200886666666669,2020-01-01 19:06:24.000000 UTC
123456789,-70.145035,-20.200886666666666,2020-01-01 19:07:37.000000 UTC
123456789,-70.145026666666666,-20.200893333333333,2020-01-01 19:08:04.000000 UTC
123456789,-70.145046666666673,-20.20091,2020-01-01 19:10:13.877000 UTC
123456789,-70.145056666666676,-20.20092,2020-01-01 19:11:13.000000 UTC
123456789,-70.145008333333337,-20.200895,2020-01-01 19:12:14.000000 UTC
123456789,-70.144991666666655,-20.200915000000002,2020-01-01 19:13:24.000000 UTC
123456789,-70.145001666666673,-20.200926666666664,2020-01-01 19:14:13.000000 UTC
123456789,-70.144995000000009,-20.20092,2020-01-01 19:15:13.000000 UTC
123456789,-70.145021666666665,-20.200956666666666,2020-01-01 19:16:24.000000 UTC
123456789,-70.144998333333334,-20.200935,2020-01-01 19:17:38.000000 UTC
123456789,-70.144986666666668,-20.200908333333334,2020-01-01 19:18:14.000000 UTC
123456789,-70.144995000000009,-20.200924999999998,2020-01-01 19:19:55.000000 UTC
123456789,-70.145025,-20.200906666666665,2020-01-01 19:24:45.000000 UTC
123456789,-70.145035000000007,-20.2009,2020-01-01 19:26:25.000000 UTC
123456789,-70.144995,-20.200895,2020-01-01 19:27:48.000000 UTC
123456789,-70.145013333333324,-20.200906666666665,2020-01-01 19:29:48.000000 UTC
123456789,-70.144996666666671,-20.200908333333334,2020-01-01 19:30:05.000000 UTC
123456789,-70.145013333333324,-20.200906666666665,2020-01-01 19:31:28.000000 UTC
123456789,-70.145035000000007,-20.200913333333332,2020-01-01 19:32:55.000000 UTC
123456789,-70.145056666666676,-20.200911666666666,2020-01-01 19:33:25.000000 UTC
123456789,-70.145040000000009,-20.200908333333334,2020-01-01 19:34:05.000000 UTC
123456789,-70.14501833333334,-20.200915000000002,2020-01-01 19:35:15.000000 UTC
123456789,-70.145029999999991,-20.200886666666669,2020-01-01 19:37:05.000000 UTC
123456789,-70.145028333333329,-20.200885,2020-01-01 19:38:05.000000 UTC
123456789,-70.145015,-20.200901666666667,2020-01-01 19:39:19.359000 UTC
123456789,-70.144993333333332,-20.20091,2020-01-01 19:40:03.000000 UTC
123456789,-70.144993333333332,-20.200903333333333,2020-01-01 19:41:19.350000 UTC
123456789,-70.145048333333335,-20.200915000000002,2020-01-01 19:42:20.802000 UTC
123456789,-70.145093333333335,-20.200915000000002,2020-01-01 19:43:16.000000 UTC
123456789,-70.14497,-20.200911666666666,2020-01-01 19:44:09.150000 UTC
123456789,-70.145013333333324,-20.200905,2020-01-01 19:45:15.000000 UTC
123456789,-70.144983333333329,-20.2009,2020-01-01 19:46:35.000000 UTC
123456789,-70.14498833333333,-20.200886666666666,2020-01-01 19:48:07.000000 UTC
123456789,-70.144981666666666,-20.200896666666665,2020-01-01 19:49:35.000000 UTC
123456789,-70.144965,-20.200866666666666,2020-01-01 19:50:15.000000 UTC
123456789,-70.144996666666671,-20.200883333333334,2020-01-01 19:52:45.000000 UTC
123456789,-70.14498,-20.20089,2020-01-01 19:53:45.000000 UTC
123456789,-70.144966666666676,-20.200896666666665,2020-01-01 19:54:34.023000 UTC
123456789,-70.144968333333324,-20.200888333333335,2020-01-01 19:55:14.369000 UTC
123456789,-70.144984999999991,-20.200858333333333,2020-01-01 19:56:14.369000 UTC
123456789,-70.14500666666666,-20.200866666666666,2020-01-01 19:57:03.703000 UTC
123456789,-70.14501,-20.200883333333334,2020-01-01 19:58:06.000000 UTC
123456789,-70.145031666666668,-20.200886666666669,2020-01-01 19:59:06.000000 UTC
123456789,-70.144976666666665,-20.200878333333332,2020-01-01 20:00:05.000000 UTC
123456789,-70.144993333333332,-20.200885000000003,2020-01-01 20:01:15.000000 UTC
123456789,-70.14501,-20.20086,2020-01-01 20:02:16.000000 UTC
123456789,-70.144975,-20.200895,2020-01-01 20:04:18.000000 UTC
123456789,-70.145013333333324,-20.200856666666667,2020-01-01 20:05:36.000000 UTC
123456789,-70.145029999999991,-20.200905,2020-01-01 20:07:18.000000 UTC
123456789,-70.144968333333338,-20.200885,2020-01-01 20:08:37.000000 UTC
123456789,-70.144965,-20.200870000000002,2020-01-01 20:09:11.000000 UTC
123456789,-70.14501833333334,-20.200870000000002,2020-01-01 20:10:04.000000 UTC
123456789,-70.145016666666663,-20.200875,2020-01-01 20:11:07.000000 UTC
123456789,-70.14498,-20.20086,2020-01-01 20:12:30.000000 UTC
123456789,-70.144978333333327,-20.200861666666665,2020-01-01 20:15:04.000000 UTC
123456789,-70.144996666666671,-20.20084,2020-01-01 20:18:56.000000 UTC
123456789,-70.14498,-20.200856666666667,2020-01-01 20:19:04.000000 UTC
123456789,-70.14498833333333,-20.20085,2020-01-01 20:20:16.000000 UTC
123456789,-70.144983333333329,-20.200863333333334,2020-01-01 20:24:34.000000 UTC
123456789,-70.14499,-20.200855,2020-01-01 20:25:25.000000 UTC
123456789,-70.14497,-20.200876666666666,2020-01-01 20:26:04.000000 UTC
123456789,-70.145016666666663,-20.20086,2020-01-01 20:27:35.000000 UTC
123456789,-70.145016666666663,-20.200848333333333,2020-01-01 20:28:15.000000 UTC
123456789,-70.14497333333334,-20.20087,2020-01-01 20:29:07.000000 UTC
123456789,-70.144991666666655,-20.200886666666669,2020-01-01 20:30:24.000000 UTC
123456789,-70.14503333333333,-20.200838333333333,2020-01-01 20:35:04.000000 UTC
123456789,-70.144998333333334,-20.200856666666667,2020-01-01 20:36:15.000000 UTC
123456789,-70.144984999999991,-20.200875,2020-01-01 20:37:45.000000 UTC
123456789,-70.144981666666666,-20.200870000000002,2020-01-01 20:38:04.000000 UTC
123456789,-70.14498,-20.20085,2020-01-01 20:39:05.000000 UTC
123456789,-70.144976666666665,-20.200901666666667,2020-01-01 20:40:04.000000 UTC
123456789,-70.14497333333334,-20.200863333333334,2020-01-01 20:41:04.000000 UTC
123456789,-70.144995000000009,-20.200885000000003,2020-01-01 20:45:44.000000 UTC
123456789,-70.144996666666671,-20.2009,2020-01-01 20:49:37.000000 UTC
123456789,-70.144984999999991,-20.200886666666669,2020-01-01 20:50:44.000000 UTC
123456789,-70.144958333333335,-20.200908333333334,2020-01-01 20:51:34.000000 UTC
123456789,-70.144968333333324,-20.200908333333334,2020-01-01 20:55:24.000000 UTC
123456789,-70.144946666666655,-20.200891666666667,2020-01-01 20:56:56.000000 UTC
123456789,-70.14495,-20.2009,2020-01-01 20:59:48.000000 UTC
123456789,-70.144981666666666,-20.200873333333334,2020-01-01 21:01:25.000000 UTC
123456789,-70.144966666666662,-20.200883333333334,2020-01-01 21:05:04.000000 UTC
123456789,-70.146296666666657,-20.199553333333331,2020-01-01 21:07:04.000000 UTC
123456789,-70.145968333333329,-20.19061,2020-01-01 21:09:57.000000 UTC
123456789,-70.145911666666677,-20.190108333333335,2020-01-01 21:10:08.000000 UTC
123456789,-70.145551666666677,-20.187066666666666,2020-01-01 21:11:14.000000 UTC
123456789,-70.144528333333326,-20.186071666666667,2020-01-01 21:12:05.000000 UTC
123456789,-70.144420000000011,-20.185968333333335,2020-01-01 21:13:25.000000 UTC
123456789,-70.144288333333336,-20.185908333333334,2020-01-01 21:15:04.000000 UTC
123456789,-70.14425,-20.185748333333333,2020-01-01 21:16:24.000000 UTC
123456789,-70.144245,-20.185643333333335,2020-01-01 21:17:04.000000 UTC
123456789,-70.144293333333323,-20.185556666666667,2020-01-01 21:18:35.000000 UTC
123456789,-70.1443,-20.185628333333334,2020-01-01 21:19:06.000000 UTC
123456789,-70.144361666666654,-20.185598333333335,2020-01-01 21:20:05.000000 UTC
123456789,-70.144386666666662,-20.18555,2020-01-01 21:21:05.000000 UTC
123456789,-70.14439,-20.185533333333336,2020-01-01 21:22:04.000000 UTC
123456789,-70.144346666666664,-20.185595,2020-01-01 21:23:05.000000 UTC
123456789,-70.144405,-20.185595,2020-01-01 21:26:44.000000 UTC
123456789,-70.144375000000011,-20.185581666666668,2020-01-01 21:27:06.000000 UTC
123456789,-70.14444,-20.185558333333333,2020-01-01 21:28:55.000000 UTC
123456789,-70.14436666666667,-20.185578333333332,2020-01-01 21:30:37.000000 UTC
123456789,-70.144315,-20.18561,2020-01-01 21:32:59.000000 UTC
123456789,-70.144306666666665,-20.185611666666667,2020-01-01 21:33:09.000000 UTC
123456789,-70.144258333333326,-20.185631666666666,2020-01-01 21:34:09.000000 UTC
123456789,-70.14428,-20.185575,2020-01-01 21:35:34.000000 UTC
123456789,-70.144356666666667,-20.185521666666666,2020-01-01 21:36:39.000000 UTC
123456789,-70.144361666666654,-20.185546666666667,2020-01-01 21:37:05.000000 UTC
123456789,-70.144478333333339,-20.185568333333332,2020-01-01 21:41:07.000000 UTC
123456789,-70.14438,-20.185530000000004,2020-01-01 21:42:15.000000 UTC
123456789,-70.144351666666665,-20.185538333333334,2020-01-01 21:43:07.000000 UTC
123456789,-70.144320000000008,-20.185598333333335,2020-01-01 21:45:07.000000 UTC
123456789,-70.144323333333332,-20.185558333333333,2020-01-01 21:47:19.000000 UTC
123456789,-70.14439999999999,-20.185525,2020-01-01 21:48:19.000000 UTC
123456789,-70.144371666666672,-20.185548333333333,2020-01-01 21:49:09.000000 UTC
123456789,-70.144381666666675,-20.18557333333333,2020-01-01 21:51:09.000000 UTC
123456789,-70.14437,-20.185561666666668,2020-01-01 21:52:09.000000 UTC
123456789,-70.144356666666667,-20.185545,2020-01-01 21:53:05.000000 UTC
123456789,-70.144358333333329,-20.185591666666667,2020-01-01 21:54:54.000000 UTC
123456789,-70.14435,-20.1856,2020-01-01 21:55:05.000000 UTC
123456789,-70.144305,-20.185606666666668,2020-01-01 21:56:05.000000 UTC
123456789,-70.144285000000011,-20.185583333333334,2020-01-01 21:57:25.000000 UTC
123456789,-70.144281666666672,-20.18558,2020-01-01 21:58:05.000000 UTC
123456789,-70.144306666666665,-20.185586666666666,2020-01-01 21:59:45.000000 UTC
123456789,-70.144353333333328,-20.185553333333335,2020-01-01 22:02:54.000000 UTC
123456789,-70.144343333333339,-20.185573333333334,2020-01-01 22:06:16.000000 UTC
123456789,-70.144335,-20.18558,2020-01-01 22:07:04.000000 UTC
123456789,-70.144368333333333,-20.185548333333333,2020-01-01 22:12:37.000000 UTC
123456789,-70.144335,-20.18556,2020-01-01 22:13:35.000000 UTC
123456789,-70.144361666666654,-20.185556666666667,2020-01-01 22:16:45.000000 UTC
123456789,-70.144315,-20.185576666666666,2020-01-01 22:21:16.000000 UTC
123456789,-70.14428,-20.185561666666668,2020-01-01 22:22:45.000000 UTC
123456789,-70.14427666666667,-20.185555,2020-01-01 22:23:05.000000 UTC
123456789,-70.14436,-20.185568333333332,2020-01-01 22:27:47.000000 UTC
123456789,-70.144363333333331,-20.185535,2020-01-01 22:28:35.000000 UTC
123456789,-70.144363333333331,-20.185546666666667,2020-01-01 22:32:15.000000 UTC
123456789,-70.144395,-20.185531666666666,2020-01-01 22:36:17.000000 UTC
123456789,-70.144383333333323,-20.18558,2020-01-01 22:37:45.000000 UTC
123456789,-70.144365,-20.185571666666668,2020-01-01 22:38:04.000000 UTC
123456789,-70.14430999999999,-20.18552833333333,2020-01-01 22:40:35.000000 UTC
123456789,-70.144346666666664,-20.185571666666664,2020-01-01 22:42:55.000000 UTC
123456789,-70.144338333333337,-20.185543333333332,2020-01-01 22:46:18.000000 UTC
123456789,-70.14436666666667,-20.185536666666668,2020-01-01 22:48:44.000000 UTC
123456789,-70.144415,-20.18554,2020-01-01 22:49:35.000000 UTC
123456789,-70.144420000000011,-20.185541666666666,2020-01-01 22:50:44.000000 UTC
123456789,-70.144388333333339,-20.185516666666668,2020-01-01 22:52:54.000000 UTC
123456789,-70.144416666666672,-20.18555,2020-01-01 22:56:46.000000 UTC
123456789,-70.14437,-20.185603333333333,2020-01-01 22:58:04.000000 UTC
123456789,-70.144313333333329,-20.185523333333332,2020-01-01 23:00:44.000000 UTC
123456789,-70.144308333333328,-20.18558,2020-01-01 23:07:05.000000 UTC
123456789,-70.14429,-20.185595,2020-01-01 23:11:57.000000 UTC
123456789,-70.144258333333326,-20.185623333333336,2020-01-01 23:13:06.000000 UTC
123456789,-70.144240000000011,-20.185606666666668,2020-01-01 23:14:34.000000 UTC
123456789,-70.14424666666666,-20.185646666666667,2020-01-01 23:22:08.000000 UTC
123456789,-70.14427,-20.185623333333336,2020-01-01 23:23:04.000000 UTC
123456789,-70.144316666666654,-20.1856,2020-01-01 23:24:24.000000 UTC
123456789,-70.144291666666675,-20.185618333333331,2020-01-01 23:25:05.000000 UTC
123456789,-70.144285000000011,-20.185589999999998,2020-01-01 23:28:15.000000 UTC
123456789,-70.14426,-20.185596666666665,2020-01-01 23:30:14.000000 UTC
123456789,-70.144296666666662,-20.185598333333335,2020-01-01 23:35:04.000000 UTC
123456789,-70.14429166666666,-20.185623333333332,2020-01-01 23:37:16.000000 UTC
123456789,-70.144311666666667,-20.185626666666668,2020-01-01 23:38:14.000000 UTC
123456789,-70.144313333333329,-20.18563,2020-01-01 23:39:35.000000 UTC
123456789,-70.144326666666672,-20.18565,2020-01-01 23:40:04.000000 UTC
123456789,-70.144326666666672,-20.185648333333333,2020-01-01 23:43:17.000000 UTC
123456789,-70.144281666666672,-20.185643333333335,2020-01-01 23:45:35.000000 UTC
123456789,-70.144278333333332,-20.185673333333334,2020-01-01 23:47:27.000000 UTC
123456789,-70.144263333333342,-20.185695,2020-01-01 23:50:25.000000 UTC
123456789,-70.14426,-20.18572,2020-01-01 23:53:26.000000 UTC
123456789,-70.144243333333335,-20.185706666666668,2020-01-01 23:54:04.000000 UTC
123456789,-70.144278333333332,-20.185736666666667,2020-01-01 23:55:44.000000 UTC
123456789,-70.144266666666667,-20.185685,2020-01-01 23:57:37.000000 UTC
123456789,-70.144228333333331,-20.185726666666667,2020-01-01 23:58:25.000000 UTC
